Ordinal,Type,Added,AST
4,AST,4,2416
5,LINE,4,485
4,AST,5,485
5,LINE,18,53
4,AST,10,53
5,LINE,29,356
4,AST,84,356
5,LINE,2,108
5,LINE,2,2391
4,AST,1,2391
5,LINE,40,2468
4,AST,2,2468
5,LINE,3,344
4,AST,2,344
5,LINE,13,170
5,LINE,8,360
4,AST,4,360
5,LINE,13,358
4,AST,7,358
5,LINE,4,90
5,LINE,34,379
4,AST,10,379
5,LINE,16,330
4,AST,10,330
5,LINE,26,201
5,LINE,2,2350
5,LINE,2,2271
4,AST,1,2271
5,LINE,2,310
5,LINE,18,133
4,AST,18,133
5,LINE,139,95
4,AST,40,95
5,LINE,12,11
5,LINE,4,39
5,LINE,69,62
4,AST,50,62
5,LINE,1,324
4,AST,1,324
5,LINE,61,262
5,LINE,4,5125
4,AST,2,5125
5,LINE,321,1206
5,LINE,24,1414
4,AST,18,1414
5,LINE,259,3665
4,AST,598,3665
5,LINE,2,309
4,AST,2,309
5,LINE,4,45
4,AST,2,45
5,LINE,4,121
4,AST,2,121
5,LINE,10,1607
4,AST,10,1607
5,LINE,2,58
5,LINE,6,324
4,AST,4,324
5,LINE,10,184
4,AST,1,184
5,LINE,2,17
5,LINE,6,372
4,AST,4,372
5,LINE,1,702
5,LINE,16,412
4,AST,11,412
5,LINE,36,36
4,AST,22,36
5,LINE,48,90
5,LINE,2,452
5,LINE,67,54
5,LINE,10,285
4,AST,5,285
5,LINE,13,386
5,LINE,6,279
4,AST,4,279
5,LINE,8,287
5,LINE,2,191
5,LINE,71,184
4,AST,6,184
5,LINE,1,352
5,LINE,2,1036
5,LINE,4,463
4,AST,1,463
5,LINE,5,115
5,LINE,7,558
5,LINE,5,587
4,AST,2,587
5,LINE,20,556
4,AST,12,556
5,LINE,60,4622
4,AST,29,4622
5,LINE,4,5031
4,AST,4,5031
5,LINE,109,188
4,AST,44,188
5,LINE,35,209
4,AST,13,209
5,LINE,4,468
4,AST,2,468
5,LINE,36,3467
4,AST,12,3467
5,LINE,19,16
5,LINE,2,70
5,LINE,1,376
5,LINE,2,42
4,AST,1,42
5,LINE,2,9
5,LINE,2,1389
4,AST,2,1389
5,LINE,9,62
4,AST,2,62
5,LINE,10,34
4,AST,6,34
5,LINE,8,303
4,AST,7,303
5,LINE,11,334
4,AST,5,334
5,LINE,3,169
4,AST,2,169
5,LINE,69,75
4,AST,46,75
5,LINE,11,148
4,AST,7,148
5,LINE,12,42
4,AST,2,42
5,LINE,9,97
4,AST,6,97
5,LINE,5,219
4,AST,2,219
5,LINE,38,104
4,AST,44,104
5,LINE,2,1667
5,LINE,2,54
5,LINE,20,524
4,AST,8,524
5,LINE,10,431
5,LINE,17,187
5,LINE,27,58
5,LINE,6,674
4,AST,3,674
5,LINE,2,70
5,LINE,32,208
4,AST,24,208
5,LINE,16,219
5,LINE,22,83
4,AST,16,83
5,LINE,2,44
4,AST,2,44
5,LINE,4,932
5,LINE,6,633
4,AST,4,633
5,LINE,13,379
4,AST,9,379
5,LINE,1,646
4,AST,1,646
5,LINE,44,88
4,AST,14,88
5,LINE,7,224
4,AST,2,224
5,LINE,7,33
4,AST,2,33
5,LINE,12,556
4,AST,7,556
5,LINE,1,1095
4,AST,1,1095
5,LINE,6,56
5,LINE,21,1852
4,AST,12,1852
5,LINE,8,107
4,AST,8,107
5,LINE,1,386
5,LINE,9,125
4,AST,2,125
5,LINE,3,7
4,AST,3,7
5,LINE,2,418
5,LINE,18,388
4,AST,25,388
5,LINE,7,393
4,AST,13,393
5,LINE,7,31
4,AST,5,31
5,LINE,160,574
5,LINE,2,135
4,AST,2,135
5,LINE,74,1490
4,AST,64,1490
5,LINE,13,15
5,LINE,65,138
4,AST,26,138
5,LINE,19,372
4,AST,16,372
5,LINE,7,1398
4,AST,6,1398
5,LINE,12,14
4,AST,8,14
5,LINE,3,3014
4,AST,2,3014
5,LINE,2,1
4,AST,1,1
5,LINE,2,170
4,AST,2,170
5,LINE,18,1437
4,AST,20,1437
5,LINE,3,42
5,LINE,6,55
5,LINE,24,59
4,AST,10,59
5,LINE,6,800
5,LINE,2,77
5,LINE,2,307
5,LINE,16,343
4,AST,7,343
5,LINE,13,31
4,AST,12,31
5,LINE,1,377
5,LINE,23,349
4,AST,9,349
5,LINE,2,1638
4,AST,2,1638
5,LINE,18,1163
4,AST,8,1163
5,LINE,17,473
4,AST,9,473
5,LINE,2,78
4,AST,2,78
5,LINE,20,389
4,AST,43,389
5,LINE,4,15
5,LINE,3,157
4,AST,4,157
5,LINE,18,137
4,AST,4,137
5,LINE,1,80
4,AST,1,80
5,LINE,16,650
4,AST,14,650
5,LINE,34,515
4,AST,31,515
5,LINE,1,87
4,AST,1,87
5,LINE,12,136
5,LINE,3,53
5,LINE,73,1092
4,AST,43,1092
5,LINE,81,230
4,AST,47,230
5,LINE,3,17
5,LINE,9,1968
4,AST,12,1968
5,LINE,10,170
4,AST,8,170
5,LINE,1,13
5,LINE,11,204
4,AST,5,204
5,LINE,4,486
4,AST,4,486
5,LINE,4,98
4,AST,10,98
5,LINE,38,1924
4,AST,29,1924
5,LINE,2,300
4,AST,2,300
5,LINE,4,84
4,AST,34,84
5,LINE,8,363
4,AST,4,363
5,LINE,2,46
5,LINE,4,907
5,LINE,3,78
5,LINE,4,73
5,LINE,1,44
4,AST,1,44
5,LINE,18,596
5,LINE,5,99
4,AST,2,99
5,LINE,2,65
5,LINE,5,668
4,AST,6,668
5,LINE,11,261
4,AST,6,261
5,LINE,5,117
5,LINE,8,61
4,AST,2,61
5,LINE,1,675
5,LINE,88,3000
4,AST,54,3000
5,LINE,20,87
4,AST,11,87
5,LINE,75,561
4,AST,75,561
5,LINE,11,547
4,AST,4,547
5,LINE,1,317
5,LINE,3,167
5,LINE,2,106
4,AST,2,106
5,LINE,6,142
4,AST,5,142
5,LINE,1,527
4,AST,1,527
5,LINE,29,256
4,AST,15,256
5,LINE,24,218
4,AST,16,218
5,LINE,4,590
4,AST,3,590
5,LINE,208,293
5,LINE,78,256
4,AST,62,256
5,LINE,8,473
4,AST,8,473
5,LINE,3,82
4,AST,5,82
5,LINE,8,944
4,AST,2,944
5,LINE,69,377
4,AST,58,377
5,LINE,2,219
4,AST,1,219
5,LINE,14,182
4,AST,8,182
5,LINE,133,142
4,AST,64,142
5,LINE,10,1674
5,LINE,20,297
4,AST,11,297
5,LINE,113,195
4,AST,14,195
5,LINE,99,259
4,AST,74,259
5,LINE,6,526
4,AST,1,526
5,LINE,2,108
5,LINE,48,944
4,AST,15,944
5,LINE,65,193
5,LINE,18,376
4,AST,9,376
5,LINE,18,307
5,LINE,1,193
4,AST,1,193
5,LINE,19,347
4,AST,9,347
5,LINE,21,389
4,AST,13,389
5,LINE,4,56
4,AST,2,56
5,LINE,2,552
5,LINE,4,714
5,LINE,2,81
5,LINE,3,15
5,LINE,247,1228
4,AST,188,1228
5,LINE,4,31
5,LINE,2,125
4,AST,4,125
5,LINE,5,1267
4,AST,2,1267
5,LINE,9,782
4,AST,10,782
5,LINE,6,142
4,AST,3,142
5,LINE,2,880
4,AST,1,880
5,LINE,19,15
5,LINE,2,158
4,AST,2,158
5,LINE,4,211
4,AST,4,211
5,LINE,6,2350
5,LINE,6,101
5,LINE,23,175
4,AST,10,175
5,LINE,9,226
4,AST,6,226
5,LINE,22,223
5,LINE,81,726
4,AST,93,726
5,LINE,2,54
5,LINE,2,18
5,LINE,12,1554
4,AST,23,1554
5,LINE,11,62
4,AST,8,62
5,LINE,2,36
4,AST,2,36
5,LINE,30,296
4,AST,24,296
5,LINE,10,844
5,LINE,7,933
4,AST,3,933
5,LINE,4,57
4,AST,3,57
5,LINE,7,315
4,AST,6,315
5,LINE,9,67
4,AST,3,67
5,LINE,46,551
4,AST,56,551
5,LINE,17,196
4,AST,9,196
5,LINE,4,1399
4,AST,4,1399
5,LINE,23,181
4,AST,6,181
5,LINE,20,1044
4,AST,9,1044
5,LINE,33,128
4,AST,15,128
5,LINE,6,1220
4,AST,2,1220
5,LINE,10,677
4,AST,6,677
5,LINE,2,163
5,LINE,2,157
5,LINE,12,1780
4,AST,1,1780
5,LINE,3,176
4,AST,2,176
5,LINE,6,140
4,AST,4,140
5,LINE,4,351
5,LINE,6,2144
5,LINE,18,342
4,AST,18,342
5,LINE,2,31
5,LINE,5,484
4,AST,2,484
5,LINE,5,58
5,LINE,2,257
4,AST,2,257
5,LINE,5,191
4,AST,2,191
5,LINE,4,55
4,AST,2,55
5,LINE,24,66
5,LINE,6,389
5,LINE,4,386
4,AST,3,386
5,LINE,8,390
4,AST,4,390
5,LINE,17,431
5,LINE,22,1111
5,LINE,13,577
4,AST,2,577
5,LINE,2,24
5,LINE,1,65
5,LINE,4,345
4,AST,3,345
5,LINE,8,412
4,AST,6,412
5,LINE,2,89
4,AST,2,89
5,LINE,1,138
5,LINE,2,313
5,LINE,5,10
5,LINE,158,284
4,AST,113,284
5,LINE,10,438
4,AST,5,438
5,LINE,73,99
4,AST,44,99
5,LINE,39,302
4,AST,14,302
5,LINE,2,564
4,AST,2,564
5,LINE,20,227
5,LINE,2,35
5,LINE,3,167
4,AST,2,167
5,LINE,1,113
4,AST,1,113
5,LINE,21,390
4,AST,10,390
5,LINE,93,373
4,AST,29,373
5,LINE,4,692
4,AST,20,692
5,LINE,4,281
4,AST,4,281
5,LINE,58,602
4,AST,53,602
5,LINE,1,379
5,LINE,21,282
4,AST,10,282
5,LINE,4,89
4,AST,4,89
5,LINE,40,1253
4,AST,27,1253
5,LINE,4,59
5,LINE,233,464
5,LINE,8,122
4,AST,8,122
5,LINE,8,69
4,AST,1,69
5,LINE,10,247
4,AST,22,247
5,LINE,34,1174
4,AST,19,1174
5,LINE,11,204
5,LINE,27,563
5,LINE,2,421
5,LINE,3,1652
4,AST,1,1652
5,LINE,41,488
4,AST,9,488
5,LINE,2,141
4,AST,2,141
5,LINE,10,246
4,AST,18,246
5,LINE,14,413
4,AST,12,413
5,LINE,6,371
4,AST,4,371
5,LINE,2,71
4,AST,1,71
5,LINE,8,360
4,AST,2,360
5,LINE,12,184
4,AST,11,184
5,LINE,18,148
4,AST,18,148
5,LINE,15,27
5,LINE,2,898
4,AST,6,898
5,LINE,4,81
4,AST,4,81
5,LINE,7,43
4,AST,9,43
5,LINE,4,161
5,LINE,2,403
4,AST,2,403
5,LINE,7,170
5,LINE,53,30
4,AST,32,30
5,LINE,58,1695
4,AST,35,1695
5,LINE,14,1156
4,AST,3,1156
5,LINE,2,250
4,AST,2,250
5,LINE,1,85
5,LINE,8,427
4,AST,8,427
5,LINE,20,111
4,AST,8,111
5,LINE,110,919
4,AST,51,919
5,LINE,40,65
4,AST,18,65
5,LINE,1,56
5,LINE,16,449
4,AST,12,449
5,LINE,10,356
4,AST,5,356
5,LINE,11,48
4,AST,7,48
5,LINE,2,72
4,AST,1,72
5,LINE,90,151
5,LINE,2,91
4,AST,1,91
5,LINE,1,55
5,LINE,47,136
5,LINE,19,407
4,AST,11,407
5,LINE,32,307
4,AST,57,307
5,LINE,19,71
4,AST,51,71
5,LINE,10,545
5,LINE,12,2885
4,AST,20,2885
5,LINE,2,80
4,AST,1,80
5,LINE,8,353
4,AST,4,353
5,LINE,108,298
4,AST,74,298
5,LINE,6,140
4,AST,5,140
5,LINE,17,193
4,AST,3,193
5,LINE,2,159
4,AST,2,159
5,LINE,1,358
5,LINE,29,1301
4,AST,12,1301
5,LINE,4,1354
4,AST,5,1354
5,LINE,2,320
4,AST,2,320
5,LINE,35,340
4,AST,5,340
5,LINE,5,440
4,AST,2,440
5,LINE,4,268
4,AST,1,268
5,LINE,2,78
5,LINE,52,303
5,LINE,10,553
4,AST,10,553
5,LINE,19,221
5,LINE,36,136
4,AST,10,136
5,LINE,7,2220
5,LINE,5,110
4,AST,2,110
5,LINE,3,392
5,LINE,21,115
4,AST,20,115
5,LINE,5,189
4,AST,5,189
5,LINE,14,215
5,LINE,19,98
4,AST,6,98
5,LINE,5,233
4,AST,3,233
5,LINE,2,668
4,AST,2,668
5,LINE,25,352
4,AST,25,352
5,LINE,12,42
4,AST,2,42
5,LINE,200,368
4,AST,160,368
5,LINE,2,235
4,AST,2,235
5,LINE,18,185
4,AST,3,185
5,LINE,10,2525
4,AST,13,2525
5,LINE,2,637
4,AST,2,637
5,LINE,2,27
5,LINE,1,325
5,LINE,9,45
5,LINE,2,104
4,AST,6,104
5,LINE,22,751
4,AST,9,751
5,LINE,4,276
4,AST,2,276
5,LINE,15,1643
4,AST,5,1643
5,LINE,14,327
4,AST,7,327
5,LINE,231,289
4,AST,140,289
5,LINE,7,1294
4,AST,5,1294
5,LINE,7,2458
4,AST,1,2458
5,LINE,44,43
4,AST,30,43
5,LINE,4,112
4,AST,2,112
5,LINE,5,354
4,AST,4,354
5,LINE,1,84
5,LINE,8,135
4,AST,7,135
5,LINE,17,219
4,AST,6,219
5,LINE,91,595
5,LINE,8,301
4,AST,2,301
5,LINE,20,214
4,AST,16,214
5,LINE,2,402
5,LINE,6,32
5,LINE,2,180
4,AST,1,180
5,LINE,2,547
5,LINE,8,686
5,LINE,4,47
4,AST,2,47
5,LINE,2,285
4,AST,2,285
5,LINE,27,1098
5,LINE,2,50
5,LINE,4,322
4,AST,2,322
5,LINE,16,848
4,AST,10,848
5,LINE,6,385
4,AST,4,385
5,LINE,2,93
5,LINE,13,461
4,AST,9,461
5,LINE,18,68
4,AST,17,68
5,LINE,31,225
5,LINE,90,1219
5,LINE,2,268
4,AST,2,268
5,LINE,18,15
5,LINE,2,341
5,LINE,15,179
4,AST,16,179
5,LINE,4,30
4,AST,2,30
5,LINE,27,86
4,AST,2,86
5,LINE,8,100
4,AST,8,100
5,LINE,18,342
4,AST,18,342
5,LINE,4,15
4,AST,4,15
5,LINE,3,1278
4,AST,6,1278
5,LINE,5,99
4,AST,4,99
5,LINE,2,330
5,LINE,25,348
4,AST,25,348
5,LINE,52,663
4,AST,28,663
5,LINE,11,23
4,AST,9,23
5,LINE,11,32
4,AST,10,32
5,LINE,23,109
4,AST,19,109
5,LINE,2,152
5,LINE,2,173
5,LINE,1,55
4,AST,1,55
5,LINE,18,445
4,AST,9,445
5,LINE,1,393
5,LINE,14,184
4,AST,4,184
5,LINE,14,265
4,AST,7,265
5,LINE,3,115
4,AST,2,115
5,LINE,6,518
4,AST,1,518
5,LINE,1,472
4,AST,1,472
5,LINE,8,320
4,AST,4,320
5,LINE,2,5270
4,AST,2,5270
5,LINE,4,178
4,AST,2,178
5,LINE,16,2197
5,LINE,7,32
5,LINE,9,83
4,AST,9,83
5,LINE,11,3326
4,AST,12,3326
5,LINE,15,1028
4,AST,3,1028
5,LINE,27,346
4,AST,5,346
5,LINE,16,1759
4,AST,3,1759
5,LINE,44,333
5,LINE,3,163
4,AST,4,163
5,LINE,24,131
4,AST,6,131
5,LINE,14,242
5,LINE,2,36
5,LINE,79,176
4,AST,35,176
5,LINE,2,3603
5,LINE,8,233
5,LINE,8,39
4,AST,6,39
5,LINE,10,200
4,AST,10,200
5,LINE,1,575
4,AST,1,575
5,LINE,14,134
4,AST,6,134
5,LINE,15,569
4,AST,9,569
5,LINE,2,225
5,LINE,2,50
5,LINE,4,68
4,AST,2,68
5,LINE,22,44
4,AST,18,44
5,LINE,4,229
4,AST,4,229
5,LINE,11,192
4,AST,8,192
5,LINE,5,9
5,LINE,8,66
5,LINE,2,368
4,AST,2,368
5,LINE,2,62
5,LINE,2,2903
4,AST,1,2903
5,LINE,40,355
5,LINE,38,310
4,AST,12,310
5,LINE,4,1626
4,AST,4,1626
5,LINE,2,94
4,AST,2,94
5,LINE,5,1246
4,AST,4,1246
5,LINE,1,40
4,AST,1,40
5,LINE,82,503
4,AST,15,503
5,LINE,15,191
4,AST,177,191
5,LINE,15,346
5,LINE,6,101
5,LINE,5,21
4,AST,2,21
5,LINE,1,63
5,LINE,4,256
4,AST,3,256
5,LINE,76,265
4,AST,62,265
5,LINE,87,104
4,AST,132,104
5,LINE,2,285
4,AST,2,285
5,LINE,9,371
5,LINE,64,421
4,AST,20,421
5,LINE,2,305
5,LINE,6,1488
4,AST,4,1488
5,LINE,27,439
4,AST,27,439
5,LINE,8,362
4,AST,2,362
5,LINE,28,598
4,AST,4,598
5,LINE,34,216
4,AST,61,216
5,LINE,4,175
4,AST,3,175
5,LINE,29,2037
4,AST,14,2037
5,LINE,12,437
4,AST,8,437
5,LINE,145,405
5,LINE,4,226
5,LINE,28,32
5,LINE,3,508
4,AST,2,508
5,LINE,17,169
4,AST,3,169
5,LINE,6,393
4,AST,4,393
5,LINE,2,393
5,LINE,38,116
4,AST,31,116
5,LINE,12,464
5,LINE,29,151
5,LINE,30,150
5,LINE,4,923
5,LINE,2,1350
5,LINE,4,1395
4,AST,4,1395
5,LINE,42,261
5,LINE,6,577
4,AST,1,577
5,LINE,4,47
4,AST,2,47
5,LINE,55,5058
4,AST,57,5058
5,LINE,12,306
4,AST,11,306
5,LINE,8,1566
4,AST,1489,1566
5,LINE,22,480
5,LINE,6,512
4,AST,3,512
5,LINE,2,445
4,AST,2,445
5,LINE,14,61
4,AST,2,61
5,LINE,8,378
4,AST,4,378
5,LINE,1,222
5,LINE,9,83
4,AST,9,83
5,LINE,11,46
5,LINE,11,421
5,LINE,1,171
5,LINE,3,46
4,AST,2,46
5,LINE,2,21
5,LINE,2,306
5,LINE,4,1343
4,AST,2,1343
5,LINE,3,91
5,LINE,3,102
4,AST,3,102
5,LINE,2,327
5,LINE,2,277
5,LINE,2,175
5,LINE,3,536
5,LINE,6,297
4,AST,4,297
5,LINE,6,101
5,LINE,22,108
5,LINE,4,87
4,AST,4,87
5,LINE,10,55
5,LINE,8,428
4,AST,4,428
5,LINE,6,8
5,LINE,2,367
4,AST,2,367
5,LINE,22,178
4,AST,12,178
5,LINE,20,17
5,LINE,2,1297
4,AST,1,1297
5,LINE,10,192
4,AST,7,192
5,LINE,10,45
5,LINE,2,1667
5,LINE,1,171
4,AST,1,171
5,LINE,6,96
5,LINE,20,363
4,AST,4,363
5,LINE,17,56
4,AST,5,56
5,LINE,2,14
4,AST,2,14
5,LINE,6,2511
5,LINE,19,268
4,AST,7,268
5,LINE,6,452
4,AST,3,452
5,LINE,11,246
4,AST,5,246
5,LINE,1,624
4,AST,1,624
5,LINE,2,436
5,LINE,5,1445
5,LINE,46,36
4,AST,3,36
5,LINE,106,378
5,LINE,2,99
4,AST,4,99
5,LINE,4,116
4,AST,2,116
5,LINE,40,3503
4,AST,39,3503
5,LINE,39,99
5,LINE,55,498
4,AST,18,498
5,LINE,11,331
5,LINE,6,23
4,AST,4,23
5,LINE,2,931
4,AST,2,931
5,LINE,12,302
5,LINE,12,798
4,AST,13,798
5,LINE,2,604
5,LINE,29,80
4,AST,42,80
5,LINE,2,29
5,LINE,2,150
5,LINE,13,1563
4,AST,13,1563
5,LINE,2,54
4,AST,2,54
5,LINE,5,21
4,AST,2,21
5,LINE,4,165
5,LINE,2,66
5,LINE,4,1630
4,AST,1,1630
5,LINE,13,334
5,LINE,20,47
4,AST,14,47
5,LINE,61,140
4,AST,21,140
5,LINE,9,481
4,AST,4,481
5,LINE,10,261
4,AST,8,261
5,LINE,6,387
4,AST,4,387
5,LINE,8,457
5,LINE,6,191
5,LINE,24,703
4,AST,16,703
5,LINE,2,609
4,AST,2,609
5,LINE,14,211
5,LINE,5,63
5,LINE,18,578
4,AST,8,578
5,LINE,3,366
4,AST,1,366
5,LINE,100,63
4,AST,29,63
5,LINE,4,57
4,AST,2,57
5,LINE,3,2
5,LINE,12,472
4,AST,5,472
5,LINE,13,44
4,AST,1,44
5,LINE,1,3440
5,LINE,10,163
4,AST,4,163
5,LINE,1,501
4,AST,1,501
5,LINE,2,265
5,LINE,5,5327
4,AST,1,5327
5,LINE,14,437
4,AST,4,437
5,LINE,2,632
4,AST,2,632
5,LINE,12,358
4,AST,4,358
5,LINE,8,362
5,LINE,29,146
4,AST,19,146
5,LINE,2,2905
5,LINE,40,393
4,AST,11,393
5,LINE,2,223
5,LINE,1,972
5,LINE,13,541
4,AST,13,541
5,LINE,34,253
4,AST,11,253
5,LINE,6,121
4,AST,6,121
5,LINE,31,88
4,AST,21,88
5,LINE,4,129
5,LINE,18,224
5,LINE,260,1175
5,LINE,461,393
4,AST,78,393
5,LINE,173,314
4,AST,113,314
5,LINE,95,116
4,AST,76,116
5,LINE,1,77
4,AST,1,77
5,LINE,27,337
4,AST,34,337
5,LINE,18,984
4,AST,6,984
5,LINE,6,734
4,AST,7,734
5,LINE,56,315
5,LINE,5,461
4,AST,2,461
5,LINE,436,218
5,LINE,2,389
4,AST,2,389
5,LINE,42,200
4,AST,19,200
5,LINE,2,175
4,AST,1,175
5,LINE,1,98
5,LINE,2,97
4,AST,2,97
5,LINE,4,162
4,AST,2,162
5,LINE,3,771
4,AST,3,771
5,LINE,17,733
4,AST,8,733
5,LINE,7,789
4,AST,5,789
5,LINE,4,100
4,AST,1,100
5,LINE,2,5492
4,AST,1,5492
5,LINE,20,994
4,AST,16,994
5,LINE,6,431
4,AST,4,431
5,LINE,49,1732
4,AST,40,1732
5,LINE,2,108
5,LINE,29,274
4,AST,2,274
5,LINE,13,188
4,AST,3,188
5,LINE,81,230
4,AST,47,230
5,LINE,2,1353
4,AST,2,1353
5,LINE,3,240
5,LINE,13,196
4,AST,1,196
5,LINE,8,632
4,AST,5,632
5,LINE,6,193
5,LINE,20,108
4,AST,6,108
5,LINE,6,514
4,AST,2,514
5,LINE,4,2869
4,AST,8,2869
5,LINE,11,166
4,AST,7,166
5,LINE,2,1392
4,AST,2,1392
5,LINE,8,75
5,LINE,14,223
5,LINE,1,300
4,AST,1,300
5,LINE,26,130
4,AST,13,130
5,LINE,6,119
5,LINE,10,659
5,LINE,2,77
4,AST,2,77
5,LINE,15,210
5,LINE,2,221
4,AST,1,221
5,LINE,1,85
5,LINE,109,501
4,AST,44,501
5,LINE,12,94
4,AST,10,94
5,LINE,18,155
4,AST,4,155
5,LINE,0,888
5,LINE,10,428
5,LINE,2,200
5,LINE,36,651
4,AST,21,651
5,LINE,8,933
5,LINE,1,400
5,LINE,4,594
4,AST,6,594
5,LINE,4,9
5,LINE,17,99
4,AST,19,99
5,LINE,26,365
4,AST,26,365
5,LINE,19,392
4,AST,3,392
5,LINE,1,315
4,AST,1,315
5,LINE,2,379
5,LINE,23,1038
4,AST,13,1038
5,LINE,12,401
5,LINE,2,703
5,LINE,34,253
4,AST,19,253
5,LINE,14,267
4,AST,11,267
5,LINE,6,490
4,AST,4,490
5,LINE,2,2768
5,LINE,3,335
5,LINE,2,2351
4,AST,1,2351
5,LINE,4,59
4,AST,6,59
5,LINE,2,802
4,AST,2,802
5,LINE,4,101
5,LINE,16,842
4,AST,2,842
5,LINE,39,373
4,AST,33,373
5,LINE,36,522
4,AST,21,522
5,LINE,16,64
5,LINE,2,31
5,LINE,2,853
4,AST,1,853
5,LINE,4,464
5,LINE,24,74
4,AST,9,74
5,LINE,7,217
4,AST,6,217
5,LINE,7,257
4,AST,5,257
5,LINE,8,504
5,LINE,57,2698
4,AST,26,2698
5,LINE,2,728
5,LINE,6,371
4,AST,6,371
5,LINE,2,395
4,AST,2,395
5,LINE,6,385
4,AST,4,385
5,LINE,14,210
4,AST,11,210
5,LINE,5,118
5,LINE,9,184
4,AST,4,184
5,LINE,4,71
4,AST,4,71
5,LINE,4,576
4,AST,2,576
5,LINE,3,90
4,AST,4,90
5,LINE,2,851
4,AST,2,851
5,LINE,28,68
4,AST,8,68
5,LINE,2,1346
4,AST,2,1346
5,LINE,129,358
5,LINE,13,74
4,AST,9,74
5,LINE,19,2418
4,AST,10,2418
5,LINE,44,351
4,AST,27,351
5,LINE,1,86
5,LINE,3,485
4,AST,5,485
5,LINE,2,280
4,AST,1,280
5,LINE,9,459
4,AST,7,459
5,LINE,12,333
5,LINE,20,50
4,AST,18,50
5,LINE,10,1672
4,AST,6,1672
5,LINE,27,269
4,AST,21,269
5,LINE,9,1064
4,AST,6,1064
5,LINE,29,167
4,AST,10,167
5,LINE,6,359
4,AST,4,359
5,LINE,19,100
4,AST,7,100
5,LINE,11,93
4,AST,5,93
5,LINE,2,35
5,LINE,20,367
4,AST,10,367
5,LINE,2,1570
4,AST,2,1570
5,LINE,8,459
4,AST,2,459
5,LINE,8,19
5,LINE,11,2194
5,LINE,51,3436
4,AST,217,3436
5,LINE,2,314
4,AST,2,314
5,LINE,4,170
4,AST,2,170
5,LINE,14,279
5,LINE,22,958
4,AST,14,958
5,LINE,1,1780
4,AST,3,1780
5,LINE,11,92
4,AST,17,92
5,LINE,1,158
5,LINE,11,374
4,AST,13,374
5,LINE,2,579
5,LINE,3,309
4,AST,2,309
5,LINE,26,951
4,AST,1,951
5,LINE,2,1151
5,LINE,2,1479
5,LINE,1,118
5,LINE,2,59
5,LINE,9,289
4,AST,7,289
5,LINE,7,520
4,AST,7,520
5,LINE,26,284
4,AST,10,284
5,LINE,2,478
4,AST,2,478
5,LINE,3,998
4,AST,3,998
5,LINE,3,368
4,AST,3,368
5,LINE,10,139
4,AST,10,139
5,LINE,2,94
5,LINE,189,198
4,AST,259,198
5,LINE,39,334
4,AST,18,334
5,LINE,6,26
5,LINE,14,137
5,LINE,40,136
5,LINE,2,32
4,AST,4,32
5,LINE,6,121
4,AST,5,121
5,LINE,11,335
4,AST,6,335
5,LINE,5,182
4,AST,3,182
5,LINE,6,248
4,AST,2,248
5,LINE,2,47
4,AST,1,47
5,LINE,4,5262
4,AST,4,5262
5,LINE,2,477
5,LINE,162,467
5,LINE,2,618
5,LINE,1,48
4,AST,1,48
5,LINE,3,600
5,LINE,26,859
4,AST,4,859
5,LINE,7,313
4,AST,4,313
5,LINE,2,119
5,LINE,145,120
4,AST,2,120
5,LINE,2,2317
4,AST,2,2317
5,LINE,12,642
5,LINE,6,1162
4,AST,6,1162
5,LINE,4,2542
4,AST,4,2542
5,LINE,5,171
5,LINE,3,175
4,AST,7,175
5,LINE,2,100
5,LINE,5,339
4,AST,5,339
5,LINE,2,60
4,AST,2,60
5,LINE,2,168
5,LINE,17,177
4,AST,76,177
5,LINE,198,540
4,AST,126,540
5,LINE,27,118
4,AST,13,118
5,LINE,4,132
5,LINE,15,488
5,LINE,12,536
5,LINE,2,221
4,AST,2,221
5,LINE,6,319
4,AST,4,319
5,LINE,4,97
4,AST,3,97
5,LINE,5,2
4,AST,7,2
5,LINE,2,116
4,AST,2,116
5,LINE,94,957
5,LINE,16,39
5,LINE,43,33
5,LINE,22,43
4,AST,19,43
5,LINE,2,88
5,LINE,2,63
4,AST,2,63
5,LINE,2,46
5,LINE,6,358
4,AST,4,358
5,LINE,2,134
4,AST,1,134
5,LINE,3,1389
4,AST,3,1389
5,LINE,2,254
5,LINE,6,112
4,AST,6,112
5,LINE,4,409
4,AST,2,409
5,LINE,13,2714
5,LINE,3,263
5,LINE,4,67
4,AST,2,67
5,LINE,402,257
5,LINE,2,5
4,AST,2,5
5,LINE,42,1217
4,AST,27,1217
5,LINE,4,319
5,LINE,8,368
4,AST,2,368
5,LINE,15,329
5,LINE,2,146
5,LINE,12,323
5,LINE,3,163
4,AST,2,163
5,LINE,4,396
4,AST,2,396
5,LINE,4,254
4,AST,2,254
5,LINE,20,271
4,AST,2,271
5,LINE,98,1067
4,AST,46,1067
5,LINE,1,96
5,LINE,3,87
5,LINE,2,1590
5,LINE,12,132
4,AST,15,132
5,LINE,2,195
4,AST,2,195
5,LINE,20,1908
4,AST,25,1908
5,LINE,26,309
5,LINE,15,690
4,AST,6,690
5,LINE,2,319
5,LINE,1,106
5,LINE,9,60
5,LINE,10,964
4,AST,8,964
5,LINE,34,4001
4,AST,29,4001
5,LINE,8,356
4,AST,2,356
5,LINE,2,120
