3611,react,https://github.com/facebook/react,src/vendor/core/dom/focusNode.js,src/vendor/core/dom/focusNode.js,6d02e04672d1a92116e4bc25ad1798333a79e00e,79076fad9ce9d24a509b07ca5cd7c4981b8e21ef,focusNode,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
12903,jquery,https://github.com/jquery/jquery,src/ajax/xhr.js,src/ajax/xhr.js,014b2a57007c4fd2bc85397f83fe36eec88aa975,484cea1b5651d215a24d3a6827663a4e16a6a253,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
1154,cheerio,https://github.com/cheeriojs/cheerio,lib/api/attributes.js,lib/api/attributes.js,5e9611a78578538662d00570ca48763b0ecc449c,f71387ed334dc3eff66a11923f43b1129112b84d,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
22930,jquery,https://github.com/jquery/jquery,src/event.js,src/event.js,ffbedf0262b3eea906f39c0115b818d7456a3994,91f1299f68a68728467a2566a38845d82e30606f,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
12719,less.js,https://github.com/less/less.js,lib/less/browser.js,lib/less/browser.js,90de5f20e5361c8cecf77977f15467a03521bdca,24cc747e5e7b4ed7833791a89ee3c3ccc05ebd4a,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
2810,mocha,https://github.com/mochajs/mocha,lib/runner.js,lib/runner.js,43ee87010fb6e9bc371aa6b3d4078ce7166762f5,7c7357a52e816f46817b9b6738d31f4aab1f6ee4,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
2813,mocha,https://github.com/mochajs/mocha,mocha.js,mocha.js,43ee87010fb6e9bc371aa6b3d4078ce7166762f5,7c7357a52e816f46817b9b6738d31f4aab1f6ee4,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
3179,pm2,https://github.com/Unitech/pm2,lib/Utility.js,lib/Utility.js,c38ff769841d3b03003bf997860536ce8761434c,737a28e36d0da3bbfa2afb833bb30edf3897ffee,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
12720,less.js,https://github.com/less/less.js,lib/less/tree/javascript.js,lib/less/tree/javascript.js,8cdeda8a99e53f522372189da7e2f1c216e2edd2,9939ba5076f5192000ffa64831e8657e539ea501,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
13600,jquery,https://github.com/jquery/jquery,src/event.js,src/event.js,4b91b918a360d056a6e4a63ee306e97f839dac59,752db8fffeffa796f5cdb5553331436c0a4cc44e,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
371,rimraf,https://github.com/isaacs/rimraf,rimraf.js,rimraf.js,502238187eb0a159174c0cea617c211a87746673,481c6b776fb5b7db789afedcbfa207ee1bf3106f,rimrafSync,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
32475,jshint,https://github.com/jshint/jshint,tests/fixtures/white.js,tests/fixtures/white.js,13421b52398ea3526816f6c88bae7d71485add47,10a5777af766142f360ad978c89e4c7385ca9487,~script~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
12718,less.js,https://github.com/less/less.js,lib/less/browser.js,lib/less/browser.js,041f119b138ad8cf52b3fc7877041257b397d0ba,703efe2dc43cf6a320bf3287e3e392832e670b6f,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
3615,react,https://github.com/facebook/react,src/vendor/core/dom/focusNode.js,src/vendor/core/dom/focusNode.js,17aef05d750d9951c935e748a67e92229eea72ab,f8ccc2186fd3dd18ab543382367c550197e35942,focusNode,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
6411,pm2,https://github.com/Unitech/pm2,lib/CliUx.js,lib/CliUx.js,7cd1971adafd702ca49a46d93d3b7083612e2052,b1a9e2710188252fae5ce02ac780191df432ed1b,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
32472,jshint,https://github.com/jshint/jshint,tests/fixtures/white.js,tests/fixtures/white.js,5c3326c0e8ed7d751362c28d07891eb355150994,533e4b4c086a6b927049d4be17398288a534e6e7,~script~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
2553,popcorn-desktop,https://github.com/popcorn-official/popcorn-desktop,src/app/lib/views/player/player.js,src/app/lib/views/player/player.js,21b628d00f56b1b82e5df4b4ca557fc31c789f5b,2d267796db5d644a2ef6eb1a1f3358a9c51b9d70,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
8198,node_redis,https://github.com/mranney/node_redis,lib/parser/hiredis.js,lib/parser/hiredis.js,abd32ce407365bde161c1410e65a49afdcd96fe4,16c79f0d183d470bae09956b7a41b38b9c72d4e2,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
3013,sails,https://github.com/balderdashy/sails,lib/hooks/pubsub/index.js,lib/hooks/pubsub/index.js,6abbe698057b078e5675ddea115e445e8c4ca588,7e413f5147729b27cb44584543b467a5a979150d,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
3987,ejs,https://github.com/mde/ejs,lib/cluster/worker.js,lib/cluster/worker.js,30cb802820d75d57e325e0b882597a643a5383f5,1d94f76e0aba75145106b2875628f1a7bb96e1f2,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
26434,jquery,https://github.com/jquery/jquery,src/ajax/ajax.js,src/ajax/ajax.js,e94db76ada82c6a00d557e4452738bb3a81229b7,08d865862a0d26f8ca616ff5a39d97203bda9614,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
2147,nodemon,https://github.com/remy/nodemon,lib/monitor/offset.js,lib/monitor/offset.js,5341596ad7eaa2d9cf2b5ebb18495e1786961ba9,340fa0a13f9b6404d078653fc6435190d56d0fde,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
6412,pm2,https://github.com/Unitech/pm2,lib/CliUx.js,lib/CliUx.js,7736c2940e4b6cd2e18806a950728d477e54c426,7cd1971adafd702ca49a46d93d3b7083612e2052,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
18266,jquery,https://github.com/jquery/jquery,test/unit/core.js,test/unit/core.js,6f031c10157a2ca2265e0dbf684ef527d79afb56,396dd2127330a7ed742d1e9092af54b668c46e85,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
1438,popcorn-desktop,https://github.com/popcorn-official/popcorn-desktop,src/app/lib/views/main_window.js,src/app/lib/views/main_window.js,e587a608102277cc6f15920734be8349fbad8a80,acbcd11beb99e409b4639c7daf0ef4cbc49a1008,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
6864,less.js,https://github.com/less/less.js,lib/less-node/file-manager.js,lib/less-node/file-manager.js,cf4f8e5a714e8a4b03f3475b77eb62fa198b3d39,e967465607565feb8afcef7378527ade94893a0b,~script~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
7454,less.js,https://github.com/less/less.js,lib/less/visitors/import-sequencer.js,lib/less/visitors/import-sequencer.js,f47875ea2817898b4315f6bd1f09c6bf8be3721d,64382de11b6d620632359e4f0f93a9cbf1ae0333,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
2094,bluebird,https://github.com/petkaantonov/bluebird,src/global.js,src/global.js,e42dfd9faa82ef24a70a1b31d250b5012e09c3ab,e6bd2e014b36e0ab94b7ae204bd7a131e0e2f4f2,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
18291,jquery,https://github.com/jquery/jquery,src/event.js,src/event.js,dd5c26304af1c5f884ebf0baa5df28a2f8a8c4cc,6a82f2ae63263ed9deaff9d9dcc775a2c0cde343,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
13211,jquery,https://github.com/jquery/jquery,src/core.js,src/core.js,3ba72f991dccbae6020c23d6f7a65435f4ca6f03,e57057739bf0b272113b4b7aa0f3efa369d3fd69,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
1414,shields,https://github.com/badges/shields,server.js,server.js,04b7ad9b9886879197d93968ef7def4b70389126,321c725949cf58f04fd6b0de5d30af9ce5a6a9b0,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
8227,node_redis,https://github.com/mranney/node_redis,lib/parser/hiredis.js,lib/parser/hiredis.js,3e95c55a0301104c9cd6451d71fa5527b7797792,fbc16424619c022908b283584fda29d720fecf79,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
3267,underscore,https://github.com/jashkenas/underscore,underscore.js,underscore.js,4dd33e3f61b0c709f54747cd5abaca95325100df,4e6b1470b7da146560f233b6045e30e465e54c9e,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
907,winston,https://github.com/winstonjs/winston,lib/winston/transports/file.js,lib/winston/transports/file.js,e44270df2ab7c60ed08537627307e44d4cc65dd2,51b4ea309a33b4ba827109f46b452e0eaad6c472,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
9407,node-mongodb-native,https://github.com/mongodb/node-mongodb-native,lib/mongodb/connection/url_parser.js,lib/mongodb/connection/url_parser.js,924fb9af7480c9e29aa0ef3d8790ead24e54da79,67146607ec0ea9e7188b2b223f8668873677fb54,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
6177,jquery,https://github.com/jquery/jquery,external/npo/npo.js,external/npo/npo.js,98c25b7c803fe708a587f70e5b70541192004247,0065e1f3e3021fc2bcb32e915177498bca034b34,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
1163,cheerio,https://github.com/cheeriojs/cheerio,lib/api/attributes.js,lib/api/attributes.js,826bac0f7e2067b378c873da4ea4768249cd1e98,4c0a1079f40aedd5d1abc38b548e49eb6b72c427,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
7082,strider,https://github.com/Strider-CD/strider,lib/backchannel.js,lib/backchannel.js,10a0785dbd503228d4f4b72126e5602a295e8536,ac9dadbbb0430db378436b2246cf7e29da578d65,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
1450,superagent,https://github.com/visionmedia/superagent,lib/client.js,lib/client.js,472789d5dacacbc6898d2189fc0ffad786c5c383,be65a4c0dc4555ffbe8107343cde63d4587b5a2c,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
13541,jshint,https://github.com/jshint/jshint,tests/unit/fixtures/gh618.js,tests/unit/fixtures/gh618.js,7780613e74d84a992098734350ca11a3ad52bce3,08eb4e25962eb71f94c09f79b3b08288b91a7bce,~script~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
1803,superagent,https://github.com/visionmedia/superagent,test/test.js,test/test.js,bac068c3b282de0a5960847f160e9b84736f0d77,b5e50080ba263014b300262c487b33616efbc176,eql,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
22454,jquery,https://github.com/jquery/jquery,src/event.js,src/event.js,739644dce5312fc66a37806ff5e07c8e9784f803,ee34b6982ab25cd7699f68506d7b18a02c3c4d44,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
9187,less.js,https://github.com/less/less.js,lib/less/tree/rule.js,lib/less/tree/rule.js,dca9643a1ad8556d13b27dc960923b60ae5d9285,2392e4133e20993c4d2594bcf10fd2f4cfa56cc3,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
8898,pm2,https://github.com/Unitech/pm2,lib/God.js,lib/God.js,174bba129341dcac7dc3a15ab8f4c463b18f1072,025033c77d1881ba81f4a314c37dcf27268b3f7c,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
12887,lodash,https://github.com/lodash/lodash,test/test.js,test/test.js,087ed0aa6a321ee4bd8dbc4d1a1108c15cf46f1e,79afa16a7fa4c75a5d608affaa9a5c21f5e1b6aa,setProperty,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
16169,jquery,https://github.com/jquery/jquery,src/offset.js,src/offset.js,7be11207b9267592a639eb739dc8d719c7de56a1,cf672a2e7a886cac5ae62f6772c6b4b43b19a2fc,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
9071,less.js,https://github.com/less/less.js,lib/less/rhino.js,lib/less/rhino.js,e2c1c13cc08a1e0403803460d2aeaa61349096af,3c507118f292b1d42a658ddeb963aad6b602be3a,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
13252,jquery,https://github.com/jquery/jquery,src/core.js,src/core.js,0ed99097bda3bb6e302c3d93331f0e7312e42077,27291ff06ddb655f90a8d1eada71f7ac61499b12,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
2265,validator.js,https://github.com/chriso/validator.js,lib/xss.js,lib/xss.js,b1944e63671c48c20aea12c5b21ea034803ce98a,fa6aab2ddf793b02cd85b95b2852698751cd8b7f,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
908,tagspaces,https://github.com/tagspaces/tagspaces,data/ext/editorHTML/extension.js,data/ext/editorHTML/extension.js,c1b099ac1517775876be667feefc4e1a47fe5ba8,50cbef0bc03d9c8f15b86e8283e4c0252766c50c,checkContentChanged,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
6569,less.js,https://github.com/less/less.js,dist/less.js,dist/less.js,9585d4a063056173e84e52cd123c88d2270d03de,e19e89d4f43bfea4ea0f3a92cf2fd8f7605249fb,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
13251,jquery,https://github.com/jquery/jquery,src/core.js,src/core.js,27291ff06ddb655f90a8d1eada71f7ac61499b12,ad16db370e3a18819c9dea0f0e09495bafddd13c,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
7288,express,https://github.com/strongloop/express,lib/router/index.js,lib/router/index.js,253ce4837a2423ee2e987d49f4a9f21c45150c56,4d3e0d88a2aa507808406a227bc783d6287bdf20,trim_prefix,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
9070,less.js,https://github.com/less/less.js,lib/less/rhino.js,lib/less/rhino.js,e2c1c13cc08a1e0403803460d2aeaa61349096af,fd3605ad99ecebe946f34330429268360a99429e,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
3577,npm,https://github.com/npm/npm,lib/config/defaults.js,lib/config/defaults.js,178a6ad540215820d16217465a5f220d8c95a313,a4b62387b41848818973eeed056fd5c6570274f3,getLocalAddresses,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
1429,popcorn-desktop,https://github.com/popcorn-official/popcorn-desktop,src/app/lib/views/player/player.js,src/app/lib/views/player/player.js,ffb35124e9589d64c44bc5242d0ff11ad107364b,736eca1ee406e8736d7063ec8398232892b659d6,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
8340,express,https://github.com/strongloop/express,lib/express/plugins/view.js,lib/express/plugins/view.js,b0884ad7c31ced3415111788071fafaade531fc1,8ef6a0b4326f901d1871f88554bf3de6f0b9d60b,cacheFiles,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
18400,jquery,https://github.com/jquery/jquery,src/ajax.js,src/ajax.js,4151ddef9d912ea48a404cfe4a0cf439a1f46815,7afe6dcc0837ac00cea7fbb7de6fb95b745148c2,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
6384,KiwiIRC,https://github.com/prawnsalad/KiwiIRC,node/kiwi.js,node/kiwi.js,4c9fc4d936bb4537cca9cb3353bf12caba19d59c,09c8b3729a65fa8c7b650051638476bddc96b9ad,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
514,debug,https://github.com/visionmedia/debug,browser.js,browser.js,a4de5389c0a5cb2b016aab586b1c9a0330f91e76,462c3b20457460238b7982f54821e9a1bae8dee6,save,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
1062,winston,https://github.com/winstonjs/winston,lib/winston/transports/file.js,lib/winston/transports/file.js,3bec1670a60f048eb203eb7c776859a6b86cc98b,0ccbc4ce38a3c8c396af3573d9988263c9897111,push,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
22309,jquery,https://github.com/jquery/jquery,src/event.js,src/event.js,c4c820efff4fa7bcce0d5bf0a448625278ea6379,bf71575bb4f37321b71ef8ce21c8208ad2b192da,bindReady,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
3257,underscore,https://github.com/jashkenas/underscore,underscore.js,underscore.js,be778eb384f44dca05d7ca91a1e28d1e42a148b5,2b1d7bdd89b93059a8661435eed904ef6271e690,~anonymous~,EH,PROTECTED_WITH_TRY,An uncaught error was caught with a try/catch statement.,An error was previously unhandled in the function
